id,segment_id,scene_id,start,end
0WEnmqVVbHo_1,0,2,0:04:43,0:04:46
q3FAxTSENEw_0,0,1,0:01:04,0:02:00
q3FAxTSENEw_0,1,2,0:02:02,0:02:38
q3FAxTSENEw_1,0,2,0:05:14,0:05:48
gtX_oRpLClY_1,0,0,0:03:32,0:03:40
gtX_oRpLClY_1,1,1,0:03:41,0:03:42
gtX_oRpLClY_1,2,2,0:03:43,0:03:49
yl-6-Yzt--A_1,0,1,0:05:22,0:05:24
2Uh_KNmsoqI_0,0,2,0:00:15,0:00:17
HPunfsyjETs_0,0,0,0:00:08,0:00:12
Q4GK4asczVA_0,0,1,0:00:09,0:00:11
mFliMGufpwc_0,0,1,0:06:01,0:06:04
mFliMGufpwc_0,1,1,0:10:54,0:10:56
mFliMGufpwc_1,0,0,0:12:16,0:12:18
mFliMGufpwc_2,0,0,0:22:45,0:22:47
NpYUxd1vUUE_0,0,0,0:00:50,0:00:51
NpYUxd1vUUE_0,1,1,0:02:19,0:02:22
NpYUxd1vUUE_0,2,2,0:02:34,0:02:35
NpYUxd1vUUE_0,3,3,0:04:00,0:04:00
HeRS3nwySI8_1,0,1,0:10:26,0:10:42
HeRS3nwySI8_2,0,1,0:14:56,0:14:59
3u__SZlBLC0_0,0,4,0:09:44,0:09:45
3u__SZlBLC0_2,0,0,0:25:41,0:25:45
3u__SZlBLC0_2,1,1,0:25:45,0:25:48
yz3lOAe32Tw_0,0,2,0:05:55,0:05:57
yz3lOAe32Tw_0,1,3,0:05:54,0:05:56
yz3lOAe32Tw_2,0,2,0:16:06,0:16:07
yz3lOAe32Tw_2,1,3,0:17:56,0:18:01
YcbKamVxDzI_0,0,1,0:06:17,0:06:18
YcbKamVxDzI_0,1,2,0:06:18,0:06:28
5dJUUQufzw4_0,0,1,0:00:13,0:00:15
5dJUUQufzw4_0,1,2,0:00:15,0:00:18
5dJUUQufzw4_1,0,0,0:05:04,0:05:05
5dJUUQufzw4_1,1,1,0:05:15,0:05:17
5dJUUQufzw4_1,2,1,0:05:21,0:05:23
5dJUUQufzw4_1,3,1,0:05:33,0:05:35
bXRuqcmTIuk_1,0,3,0:07:32,0:07:35
bXRuqcmTIuk_1,1,4,0:07:34,0:07:38
O471uwTNx6k_0,0,1,0:01:13,0:01:16
O471uwTNx6k_1,0,2,0:04:35,0:04:37
O471uwTNx6k_1,1,2,0:05:03,0:05:04
O471uwTNx6k_2,0,3,0:14:18,0:14:21
fO7nwCix8xU_1,0,3,0:08:50,0:09:26
X5v4nBo5y28_0,0,3,0:05:06,0:05:09
X5v4nBo5y28_1,0,2,0:14:38,0:14:42
MvgJAD6tZXo_0,0,2,0:05:28,0:05:30
MvgJAD6tZXo_1,0,1,0:11:06,0:11:12
HQns-h_82qU_1,0,0,0:14:00,0:14:01
HQns-h_82qU_1,1,1,0:14:01,0:14:03
HQns-h_82qU_2,0,2,0:18:52,0:18:54
HQns-h_82qU_2,1,3,0:18:54,0:18:56
O3Hwh0uv8Mg_0,0,0,0:00:07,0:00:14
O3Hwh0uv8Mg_1,0,0,0:11:30,0:11:31
O3Hwh0uv8Mg_1,1,1,0:11:31,0:11:32
NSn78eNspwU_0,0,0,0:06:27,0:06:28
NSn78eNspwU_0,1,1,0:07:32,0:07:33
NSn78eNspwU_0,2,2,0:07:34,0:07:36
NSn78eNspwU_1,0,0,0:04:29,0:04:30
NSn78eNspwU_1,1,1,0:05:25,0:05:25
NSn78eNspwU_1,2,2,0:05:30,0:05:32
0ln2qdCR5lA_0,0,2,0:07:07,0:07:08
0ln2qdCR5lA_0,1,3,0:07:12,0:07:13
0ln2qdCR5lA_1,0,0,0:12:50,0:12:51
0ln2qdCR5lA_1,1,1,0:12:51,0:12:52
0ln2qdCR5lA_2,0,1,0:14:17,0:14:18
0ln2qdCR5lA_2,1,2,0:14:18,0:14:20
j6beJTHUT_c_1,0,2,0:07:07,0:07:12
j6beJTHUT_c_1,1,3,0:07:09,0:07:16
j6beJTHUT_c_2,0,3,0:08:50,0:08:57
j6beJTHUT_c_2,1,4,0:08:58,0:09:05
TxS1JnfuG34_0,0,3,0:02:11,0:02:13
TxS1JnfuG34_0,1,3,0:02:56,0:02:57
TxS1JnfuG34_0,2,3,0:03:21,0:03:22
TxS1JnfuG34_0,3,3,0:05:26,0:05:28
TxS1JnfuG34_0,4,3,0:07:31,0:07:32
TxS1JnfuG34_0,5,3,0:08:33,0:08:34
TxS1JnfuG34_0,6,3,0:13:41,0:13:43
TxS1JnfuG34_0,7,3,0:18:32,0:18:33
d5JlCEDlHGE_0,0,1,0:04:33,0:04:40
d5JlCEDlHGE_1,0,1,0:04:06,0:04:50
d5JlCEDlHGE_1,1,1,0:06:26,0:07:50
d5JlCEDlHGE_1,2,1,0:09:30,0:10:32
d5JlCEDlHGE_1,3,1,0:11:41,0:12:24
d5JlCEDlHGE_2,0,2,0:07:06,0:07:07
d5JlCEDlHGE_2,1,2,0:07:24,0:07:26
d5JlCEDlHGE_2,2,2,0:07:54,0:07:56
Y5833KeDmp4_0,0,1,0:00:02,0:00:09
GRPLynULvJY_0,0,3,0:00:05,0:00:06
T1K4rgs-1b8_0,0,1,0:00:11,0:00:12
3zv9RkDPX14_0,0,2,0:00:07,0:00:09
uJgZo4KxoZw_0,0,4,0:00:00,0:00:07
oddHY1vwcjo_0,0,3,0:00:06,0:00:08
kWUmHAzCp7s_0,0,2,0:00:07,0:00:11
H2ksp6sRR-k_0,0,2,0:01:49,0:01:49
H2ksp6sRR-k_1,0,2,0:04:35,0:04:36
TlaX2iIYZD4_0,0,2,0:26:24,0:26:25
TlaX2iIYZD4_1,0,4,0:26:30,0:26:31
TlaX2iIYZD4_2,0,3,0:30:18,0:30:18
UO_6TQnnOxM_0,0,3,0:03:56,0:04:40
UO_6TQnnOxM_1,0,3,0:35:10,0:47:51
UO_6TQnnOxM_2,0,3,0:35:10,0:47:51
O6UedmnRJc0_0,0,1,0:04:33,0:05:03
O6UedmnRJc0_0,1,2,0:06:33,0:06:35
O6UedmnRJc0_1,0,0,0:01:19,0:01:56
O6UedmnRJc0_1,1,1,0:14:17,0:15:41
O6UedmnRJc0_2,0,1,0:09:25,0:11:05
O6UedmnRJc0_2,1,2,0:11:06,0:11:24
9WjElCiDpzM_1,0,0,0:01:00,0:01:03
9WjElCiDpzM_1,1,1,0:04:09,0:04:37
9WjElCiDpzM_1,2,2,0:15:30,0:15:33
9WjElCiDpzM_2,0,0,0:10:53,0:10:59
9WjElCiDpzM_2,1,1,0:11:12,0:11:12
9WjElCiDpzM_2,2,2,0:12:00,0:13:11
ClYmTkGTGYg_0,0,3,0:00:28,0:00:31
ClYmTkGTGYg_0,1,3,0:01:40,0:02:59
ClYmTkGTGYg_0,2,3,0:11:31,0:12:45
ClYmTkGTGYg_0,3,3,0:15:30,0:16:55
ClYmTkGTGYg_2,0,2,0:19:02,0:19:02
b__dUom9AcQ_0,0,1,0:01:31,0:01:31
b__dUom9AcQ_0,1,1,0:04:30,0:04:30
b__dUom9AcQ_2,0,2,0:15:57,0:40:48
JDtVwz1R-kI_0,0,1,0:02:38,0:02:39
JDtVwz1R-kI_0,1,2,0:12:04,0:12:35
JDtVwz1R-kI_1,0,2,0:16:22,0:17:00
JDtVwz1R-kI_1,1,3,0:17:10,0:17:52
JDtVwz1R-kI_2,0,1,0:15:10,0:15:45
_ZIa6SEJEyg_1,0,2,0:11:17,0:11:28
_ZIa6SEJEyg_1,1,3,0:17:38,0:17:40
-An3wZyoYe0_0,0,0,0:01:45,0:01:46
-An3wZyoYe0_1,0,2,0:05:52,0:05:52
lnCPn8gX3FU_0,0,0,0:00:03,0:00:05
49YMA0f1yhI_0,0,2,0:00:04,0:00:04
8Qe03WDCrB4_0,0,0,0:00:02,0:00:04
ErGYJ7kqIow_0,0,0,0:00:04,0:00:11
ErGYJ7kqIow_0,1,1,0:00:13,0:00:14
@recipesbyanne-7141686631676808454_0,0,2,0:00:00,0:00:01
@recipesbyanne-7141686631676808454_0,1,3,0:00:09,0:00:11
@recipesbyanne-7112477530824756486_0,0,1,0:00:00,0:00:00
@recipesbyanne-7112477530824756486_0,1,2,0:00:01,0:00:01
@asianfoodrecipes-7109221563697876225_0,0,2,0:00:05,0:00:05
@healthfood-6880172230588894465_0,0,1,0:00:00,0:00:04
@tiffycooks-7022693587703926022_0,0,0,0:00:03,0:00:03
@tiffycooks-7022693587703926022_0,1,1,0:00:06,0:00:08
@recipesbyanne-7231566545263103259_0,0,2,0:00:00,0:00:05
@recipesbyanne-7231566545263103259_0,1,3,0:00:06,0:00:06
@healthfood-7115052132578921774_0,0,0,0:00:00,0:00:02
@healthfood-7115052132578921774_0,1,1,0:00:02,0:00:04
@healthfood-7115052132578921774_0,2,2,0:00:05,0:00:08
@recipesbyanne-7190395053343296774_0,0,1,0:00:05,0:00:06
@recipesbyanne-7190395053343296774_0,1,2,0:00:06,0:00:08
@recipesbyanne-7161798161395240197_0,0,1,0:00:12,0:00:13
@recipesbyanne-7161798161395240197_0,1,2,0:00:01,0:00:02
@placesunleashed-7297000148201262341_0,0,0,0:00:03,0:00:03
@placesunleashed-7325156862486220038_0,0,4,0:00:07,0:00:11
@kelseyinlondon-7287537087203511585_0,0,3,0:00:10,0:00:10
@jetset_anna-7126584501228129542_0,0,3,0:00:00,0:00:05
@luxtravelbe-7233851486474636570_0,0,2,0:00:00,0:00:00
@placesunleashed-7327779917989416197_0,0,0,0:00:00,0:00:05
@placesunleashed-7327779917989416197_0,1,1,0:00:06,0:00:08
@placesunleashed-7327779917989416197_0,2,2,0:00:08,0:00:09
@placesunleashed-7334544531490196741_0,0,3,0:00:06,0:00:10
@placesunleashed-7297652941551439109_0,0,3,0:00:08,0:00:08
@jetset_anna-6933580627824495878_0,0,0,0:00:00,0:00:00
@jetset_anna-6933580627824495878_0,1,1,0:00:01,0:00:07
@jetset_anna-6933580627824495878_0,2,2,0:00:14,0:00:14
@movie.explained6-7278310085217094914_0,0,2,0:00:06,0:00:07
@movie.explained6-7270058445577948418_0,0,0,0:00:04,0:00:04
@movie.explained6-7270058445577948418_0,1,1,0:00:05,0:00:08
@movie.explained6-7270058445577948418_0,2,2,0:00:11,0:00:11
@movie.explained6-7252661595875183874_0,0,3,0:00:06,0:00:10
@movie.explained6-7275485247351901442_0,0,1,0:00:08,0:00:08
@movie.explained6-7254803496900267266_0,0,3,0:00:07,0:00:08
@movie.explained6-7253792552996867330_0,0,2,0:00:01,0:00:03
@movie.explained6-7274542274997013761_0,0,2,0:00:09,0:00:14
@jonijawne-7305901654417706246_0,0,1,0:00:03,0:00:03
@kerstinong-6965059948090821890_0,0,2,0:00:05,0:00:12
@jess.morg-7291800958152084782_0,0,3,0:00:00,0:00:00
@jess.morg-7275475379375164715_0,0,2,0:00:04,0:00:05
@jonijawne-7184469162956246277_0,0,2,0:00:06,0:00:07
@kerstinong-6900436106790194434_0,0,4,0:00:03,0:00:04
@kerstinong-6900436106790194434_0,1,5,0:00:04,0:00:06
@jonijawne-7312063059160206597_0,0,2,0:00:00,0:00:00
@jonijawne-7312063059160206597_0,1,3,0:00:01,0:00:05
@jess.morg-7272881154838023467_0,0,2,0:00:07,0:00:08
@jess.morg-7248745529272700202_0,0,1,0:00:01,0:00:01
@lisolna-7203500499360877829_0,0,2,0:00:00,0:00:02
@kerstinong-6976239624578419969_0,0,3,0:00:05,0:00:09
@kerstinong-6976239624578419969_0,1,4,0:00:10,0:00:10
Jfp1Ks7Hh1E_0,0,0,0:00:11,0:00:54
Jfp1Ks7Hh1E_0,1,2,0:04:30,0:04:36
Jfp1Ks7Hh1E_0,2,3,0:09:42,0:09:43
Jfp1Ks7Hh1E_0,3,4,0:09:06,0:09:16
gURB1JwPfJw_0,0,3,0:02:33,0:02:33
gURB1JwPfJw_1,0,2,0:04:07,0:04:07
gURB1JwPfJw_2,0,4,0:12:43,0:12:44
9S9i12n0TIw_0,0,0,0:00:05,0:01:04
gJijNOktmoI_0,0,0,0:00:02,0:00:02
gJijNOktmoI_0,1,1,0:10:29,0:11:07
gJijNOktmoI_1,0,0,0:00:05,0:00:07
gJijNOktmoI_1,1,1,0:00:10,0:00:14
gJijNOktmoI_2,0,1,0:04:11,0:04:13
gJijNOktmoI_2,1,2,0:07:29,0:07:37
d7IqrLV6Tlg_0,0,0,0:01:00,0:01:01
d7IqrLV6Tlg_0,1,1,0:04:21,0:04:23
d7IqrLV6Tlg_0,2,2,0:04:28,0:04:35
d7IqrLV6Tlg_1,0,0,0:08:22,0:08:24
d7IqrLV6Tlg_1,1,1,0:12:02,0:12:03
d7IqrLV6Tlg_1,2,2,0:15:58,0:15:59
d7IqrLV6Tlg_2,0,0,0:06:03,0:06:05
d7IqrLV6Tlg_2,1,1,0:16:03,0:16:04
d7IqrLV6Tlg_2,2,2,0:16:14,0:16:16
PCPQToF10IM_0,0,3,0:00:34,0:00:34
PCPQToF10IM_0,1,4,0:02:32,0:02:34
PCPQToF10IM_1,0,1,0:04:50,0:04:50
PCPQToF10IM_1,1,2,0:07:02,0:07:05
PCPQToF10IM_2,0,1,0:06:17,0:06:17
PCPQToF10IM_2,1,2,0:07:51,0:07:53
IN0osLg-Mn8_0,0,1,0:04:49,0:04:55
IN0osLg-Mn8_1,0,1,0:06:38,0:06:38
pFpZvRsEGZs_0,0,1,0:02:27,0:02:30
6hBbXVkgxGE_0,0,4,0:03:15,0:03:16
6hBbXVkgxGE_1,0,2,0:08:04,0:08:04
kj3Po7zUeyw_0,0,0,0:00:28,0:00:33
kj3Po7zUeyw_0,1,1,0:00:00,0:00:10
kj3Po7zUeyw_0,2,2,0:03:18,0:03:23
w2HKqOhf7KQ_0,0,3,0:05:55,0:05:56
w2HKqOhf7KQ_0,1,4,0:05:49,0:05:51
k4jiEuZbN-4_0,0,0,0:02:28,0:03:09
k4jiEuZbN-4_0,1,1,0:03:35,0:05:13
k4jiEuZbN-4_0,2,2,0:05:45,0:05:47
k4jiEuZbN-4_1,0,0,0:08:28,0:08:30
k4jiEuZbN-4_1,1,1,0:08:49,0:08:53
k4jiEuZbN-4_1,2,2,0:09:28,0:09:28
OUeE8nCKWGA_0,0,0,0:02:10,0:02:12
OUeE8nCKWGA_1,0,0,0:04:05,0:04:24
N7RTTiHsSjI_0,0,0,0:00:03,0:00:04
N7RTTiHsSjI_0,1,0,0:04:01,0:04:02
T5bTeGzgJFs_1,0,2,0:04:46,0:04:51
n24n_20Kwe4_0,0,2,0:00:43,0:00:43
sHUEJw1BsGQ_0,0,4,0:02:24,0:02:28
XJ6REZOXsvM_0,0,6,0:09:14,0:09:15
XJ6REZOXsvM_1,0,4,0:03:28,0:04:22
XJ6REZOXsvM_1,1,4,0:05:49,0:05:55
XJ6REZOXsvM_1,2,4,0:06:03,0:06:19
pPJq1rMDRGs_0,0,0,0:00:28,0:00:30
pPJq1rMDRGs_0,1,1,0:01:25,0:01:27
pPJq1rMDRGs_0,2,2,0:02:25,0:02:26
tWiGnu2BNsY_1,0,2,0:07:28,0:07:49
tWiGnu2BNsY_1,1,3,0:06:35,0:06:36
@movie.explained6-7253164232307379457_0,0,1,0:00:38,0:00:42
@movie.explained6-7280742496882134274_0,0,0,0:00:38,0:00:38
@movie.explained6-7280742496882134274_0,1,2,0:00:15,0:00:20
@movie.explained6-7280742496882134274_0,2,4,0:00:43,0:00:48
@movie.explained6-7262938043315686664_0,0,2,0:00:00,0:00:04
@movie.explained6-7262938043315686664_0,1,3,0:00:37,0:00:38
@movie.explained6-7267884432420277506_0,0,1,0:00:54,0:00:58
@movie.explained6-7269746510462536962_0,0,0,0:00:00,0:00:06
@movie.explained6-7270293967017725185_0,0,1,0:00:22,0:00:33
@movie.explained6-7254238802577820929_0,0,1,0:00:04,0:00:06
@movie.explained6-7269006883380399362_0,0,0,0:00:04,0:00:07
@movie.explained6-7269006883380399362_0,1,1,0:00:11,0:00:13
@movie.explained6-7269006883380399362_0,2,2,0:00:33,0:00:34
@movie.explained6-7270058010888768770_0,0,2,0:00:25,0:00:27
@kerstinong-7074483613273754882_0,0,1,0:00:09,0:00:10
@lisolna-7288701821369978144_0,0,0,0:00:18,0:00:20
@lisolna-7288701821369978144_0,1,1,0:00:24,0:00:26
@lisolna-7288701821369978144_0,2,2,0:00:29,0:00:57
@lisolna-7284252812194729248_0,0,0,0:00:13,0:00:30
@lisolna-7284252812194729248_0,1,1,0:00:33,0:01:00
@emsiiees-7296863219178638594_0,0,1,0:00:13,0:00:14
@jess.morg-7206809277867052330_0,0,1,0:00:00,0:00:30
@lisolna-7359951777845775648_0,0,0,0:00:03,0:00:06
@lisolna-7359951777845775648_0,1,1,0:00:15,0:00:17
@lisolna-7359951777845775648_0,2,2,0:00:07,0:00:09
@lisolna-7359951777845775648_0,3,3,0:00:12,0:00:15
@lisolna-7359951777845775648_0,4,4,0:00:09,0:00:12
@jess.morg-7203120578537049386_0,0,0,0:00:03,0:00:03
@jess.morg-7203120578537049386_0,1,1,0:00:07,0:00:08
@jess.morg-7203120578537049386_0,2,2,0:00:15,0:00:15
@kerstinong-7197781091162279169_0,0,2,0:00:01,0:00:10
@kerstinong-7197781091162279169_0,1,2,0:00:17,0:00:19
@lisolna-7198577717292322054_0,0,1,0:00:14,0:00:18
@lisolna-7333990579963039009_0,0,1,0:00:00,0:00:59
@kerstinong-7254520467002854657_0,0,3,0:00:44,0:01:00
@lisolna-7235995901477604635_0,0,0,0:00:02,0:00:10
@lisolna-7235995901477604635_0,1,1,0:00:11,0:00:13
@lisolna-7235995901477604635_0,2,2,0:00:19,0:00:20
@lisolna-7235995901477604635_0,3,3,0:00:25,0:00:34
VNvH5u5CWV8_0,0,2,0:00:11,0:00:13
MTmUo6QITo4_0,0,4,0:00:06,0:00:07
zU3bjOKfsww_0,0,1,0:00:00,0:00:12
Uy_o-WCq2Cc_0,0,2,0:00:00,0:00:01
Uy_o-WCq2Cc_0,1,3,0:00:01,0:00:05
q2bpkhjNxf0_0,0,4,0:00:02,0:00:04
z8YF-D-t7AI_0,0,1,0:00:02,0:00:07
z8YF-D-t7AI_0,1,2,0:00:09,0:00:13
wl58wNMvi6Y_0,0,3,0:00:12,0:00:12
u5NAcHhI_Uc_0,0,1,0:00:02,0:00:08
N2mrK33gCYE_0,0,2,0:00:10,0:00:14
kONR5_mHofA_0,0,2,0:00:11,0:00:11
5Hn1UhlLphk_0,0,4,0:00:01,0:00:04
bgklOaBBmB8_1,0,1,0:00:00,0:00:04
-QSAotqKqX8_1,0,2,0:00:01,0:00:08
-QSAotqKqX8_1,1,4,0:00:00,0:00:00
@recipesbyanne-7153617149041446150_0,0,3,0:00:04,0:00:05
@kelseyinlondon-7094322812327906565_0,0,3,0:00:05,0:00:05
@movie.explained6-7268936523481943297_0,0,3,0:00:10,0:00:11
@movie.explained6-7257359603489443073_0,0,2,0:00:00,0:00:02
UKU-W5bBCwY_0,0,3,0:00:01,0:00:06
VGQ_djSR7zE_0,0,1,0:00:00,0:00:04
VGQ_djSR7zE_0,1,2,0:00:04,0:00:08
0rWA-p4p5IM_1,0,0,0:00:41,0:00:42
0rWA-p4p5IM_1,1,1,0:00:27,0:00:32
0rWA-p4p5IM_1,2,1,0:00:39,0:00:40
fvCrE5NCsts_0,0,2,0:02:07,0:02:10
fvCrE5NCsts_1,0,2,0:06:54,0:06:56
8905KCkLDYc_0,0,0,0:03:01,0:03:05
8905KCkLDYc_1,0,1,0:06:14,0:06:18
6qLYX6bzsl4_0,0,0,0:00:02,0:00:10
6qLYX6bzsl4_0,1,0,0:02:15,0:02:26
6qLYX6bzsl4_0,2,0,0:02:49,0:02:57
6qLYX6bzsl4_0,3,1,0:01:48,0:01:56
UbNyMSwoT5A_0,0,2,0:00:12,0:00:15
UbNyMSwoT5A_1,0,2,0:01:23,0:01:47
Sy2unO22PUE_1,0,3,0:04:47,0:04:48
66dwcQ1Y048_1,0,2,0:02:00,0:02:01
UwlKYM2Sotg_0,0,2,0:00:11,0:00:12
1oL4ugMdDvQ_0,0,7,0:06:29,0:06:51
mld0TnA2jEs_0,0,3,0:02:09,0:02:09
JLnsWrzV_j4_0,0,2,0:00:37,0:00:38
@healthfood-6874943613630041350_0,0,2,0:00:07,0:00:07
@healthfood-6874943613630041350_0,1,3,0:00:08,0:00:10
@tiffycooks-7201571680890670342_0,0,2,0:00:36,0:00:40
@tiffycooks-7171182579058511110_0,0,0,0:00:05,0:00:06
@tiffycooks-7171182579058511110_0,1,1,0:00:12,0:00:13
@thatrecipe.us-7266555380925287723_0,0,0,0:00:14,0:00:16
@thatrecipe.us-7266555380925287723_0,1,2,0:00:06,0:00:11
@thatrecipe.us-7301855783438896427_0,0,1,0:00:02,0:00:06
@thatrecipe.us-7301855783438896427_0,1,1,0:00:07,0:00:11
@thatrecipe.us-7301855783438896427_0,2,2,0:00:00,0:00:01
@thatrecipe.us-7301855783438896427_0,3,2,0:00:32,0:00:33
@tiffycooks-7062861483687873798_0,0,0,0:00:00,0:00:02
@tiffycooks-7062861483687873798_0,1,1,0:00:05,0:00:06
@tiffycooks-7062861483687873798_0,2,2,0:00:07,0:00:08
@healthfood-6948509102305791238_0,0,0,0:00:06,0:00:10
@thatrecipe.us-7262468242692689194_0,0,1,0:00:06,0:00:08
@thatrecipe.us-7309241426028596523_0,0,2,0:00:04,0:00:07
@placesunleashed-7324761016909188358_0,0,1,0:00:11,0:00:13
@placesunleashed-7289528053112343814_0,0,0,0:00:00,0:00:16
@placesunleashed-7289528053112343814_0,1,1,0:00:17,0:00:18
@placesunleashed-7289528053112343814_0,2,2,0:00:19,0:00:21
@placesunleashed-7298820532466683142_0,0,0,0:00:14,0:00:16
@luxtravelbe-7286546546932370721_0,0,0,0:00:08,0:00:09
@luxtravelbe-7273938266183847200_0,0,1,0:00:14,0:00:15
@placesunleashed-7321079612488862981_0,0,0,0:00:13,0:00:14
@placesunleashed-7321079612488862981_0,1,1,0:00:14,0:00:15
@placesunleashed-7337436458078260485_0,0,1,0:00:03,0:00:05
@placesunleashed-7337436458078260485_0,1,2,0:00:05,0:00:06
1R5uPaL0V-0_0,0,4,0:00:48,0:01:52
1R5uPaL0V-0_1,0,4,0:12:12,0:12:18
1R5uPaL0V-0_2,0,4,0:15:36,0:15:41
fPLjjr8w6DU_1,0,0,0:00:18,0:00:19
fPLjjr8w6DU_2,0,0,0:01:16,0:01:23
Z6Hx_BAZeUw_0,0,3,0:00:12,0:00:14
Z6Hx_BAZeUw_0,1,4,0:00:14,0:00:17
Z6Hx_BAZeUw_2,0,5,0:29:52,0:29:53
Z6Hx_BAZeUw_2,1,5,0:31:21,0:31:22
Z6Hx_BAZeUw_2,2,6,0:29:53,0:29:55
Z6Hx_BAZeUw_2,3,6,0:31:23,0:31:31
7TljSpTBS9c_0,0,3,0:02:46,0:02:46
7TljSpTBS9c_0,1,4,0:02:47,0:02:47
7TljSpTBS9c_2,0,4,0:13:01,0:13:02
duxO1EZ650E_0,0,2,0:04:09,0:04:20
duxO1EZ650E_1,0,3,0:12:23,0:12:27
duxO1EZ650E_2,0,2,0:23:07,0:23:18
vEy6tcU6eLU_2,0,2,0:11:34,0:11:36
jiR7qHzgq_c_0,0,0,0:00:04,0:00:06
jiR7qHzgq_c_0,1,1,0:00:32,0:00:43
t48HXAjjDAU_0,0,3,0:00:00,0:00:15
AHeq99pojLo_0,0,1,0:00:17,0:00:17
AHeq99pojLo_0,1,2,0:00:18,0:00:18
6moss7hGbvg_0,0,2,0:00:15,0:00:15
MyDAFlHsYsQ_0,0,1,0:00:42,0:00:44
rzIiQ4Vxlbk_0,0,0,0:00:03,0:00:05
SKET024GdlE_0,0,0,0:00:00,0:00:17
3pTVbQilDqY_0,0,0,0:00:01,0:00:09
wKd804fWOyQ_0,0,1,0:00:18,0:00:18
wKd804fWOyQ_0,1,2,0:00:14,0:00:16
3avWNHoEDAg_0,0,0,0:00:10,0:00:15
3avWNHoEDAg_0,1,1,0:00:15,0:00:25
3avWNHoEDAg_0,2,2,0:00:25,0:00:48
wWNBYEUxews_0,0,0,0:00:18,0:00:33
@tiffycooks-7003765189401185542_0,0,1,0:00:32,0:00:34
@tiffycooks-7003765189401185542_0,1,2,0:00:01,0:00:31
@tiffycooks-7003765189401185542_0,2,2,0:00:35,0:00:46
@thatrecipe.us-7335998138500648235_0,0,0,0:00:00,0:00:02
@thatrecipe.us-7335998138500648235_0,1,1,0:00:03,0:00:07
@healthfood-7267233980473314606_0,0,1,0:00:18,0:00:19
@tiffycooks-7194857776877817094_0,0,0,0:00:02,0:00:03
@movie.explained6-7276598470151032066_0,0,1,0:00:35,0:00:35
@movie.explained6-7277140989259599105_0,0,0,0:00:11,0:00:14
@movie.explained6-7261188695892462856_0,0,0,0:00:06,0:00:16
@movie.explained6-7261188695892462856_0,1,1,0:00:27,0:00:29
@movie.explained6-7261188695892462856_0,2,2,0:00:46,0:00:48
@lisolna-7315451966732193057_0,0,0,0:00:06,0:00:07
@lisolna-7315451966732193057_0,1,1,0:00:07,0:00:08
@kerstinong-6999997457392307457_0,0,1,0:00:06,0:00:07
@kerstinong-6999997457392307457_0,1,2,0:00:07,0:00:08
@lisolna-7231929658869107994_0,0,2,0:00:40,0:00:41
lzuixOdhZow_0,0,1,0:00:19,0:00:22
1vvYsirvA2I_0,0,2,0:00:02,0:00:22
1vvYsirvA2I_1,0,0,0:01:13,0:01:34
OmhVj_-cfH0_0,0,2,0:00:07,0:00:28
OmhVj_-cfH0_0,1,2,0:01:21,0:01:27
OmhVj_-cfH0_0,2,2,0:02:59,0:03:01
OmhVj_-cfH0_1,0,1,0:00:15,0:00:18
F4bDyyEO4PU_1,0,0,0:01:20,0:03:28
F4bDyyEO4PU_1,1,1,0:03:35,0:05:07
F4bDyyEO4PU_1,2,2,0:05:08,0:07:10
-Xg2-SUq6wo_0,0,4,0:05:18,0:05:19
Ip9DbdOtqF4_0,0,3,0:03:18,0:03:20
gAgCnu82RHE_0,0,2,0:01:29,0:01:37
sKvvuo9Yxqk_0,0,1,0:00:14,0:00:15
CdTijM0_es4_1,0,1,0:00:15,0:00:20
CdTijM0_es4_1,1,1,0:01:48,0:02:04
CdTijM0_es4_1,2,1,0:02:18,0:02:39
CdTijM0_es4_1,3,2,0:03:14,0:03:23
Bjymxow3TVQ_0,0,2,0:00:05,0:01:19
Bjymxow3TVQ_0,1,2,0:03:23,0:03:42
Bjymxow3TVQ_0,2,2,0:04:26,0:05:43
Bjymxow3TVQ_0,3,2,0:06:09,0:06:20
by3NxI0dA6w_0,0,2,0:03:05,0:03:05
by3NxI0dA6w_1,0,3,0:02:32,0:02:33
3hyPwjkdHEA_0,0,1,0:05:28,0:05:28
3hyPwjkdHEA_1,0,3,0:05:31,0:05:31
jdbG9gmg_SA_0,0,0,0:00:01,0:00:03
jdbG9gmg_SA_0,1,1,0:00:12,0:00:15
jdbG9gmg_SA_0,2,2,0:00:32,0:00:40
jdbG9gmg_SA_1,0,0,0:00:52,0:00:55
jdbG9gmg_SA_1,1,1,0:01:42,0:01:46
jdbG9gmg_SA_1,2,2,0:03:44,0:03:55
UD5ifzOPzhc_0,0,1,0:03:43,0:03:44
soNQYQXrx_A_0,0,0,0:01:43,0:01:44
soNQYQXrx_A_0,1,1,0:03:01,0:03:04
soNQYQXrx_A_1,0,1,0:05:15,0:05:16
vpKtHB8x0js_0,0,2,0:03:43,0:03:47
vpKtHB8x0js_0,1,3,0:03:39,0:03:40
JhlzvoqKOc8_0,0,0,0:07:42,0:07:42
JhlzvoqKOc8_1,0,2,0:05:25,0:05:30
fZBC3nmvJb8_0,0,5,0:03:40,0:04:34
fZBC3nmvJb8_0,1,5,0:17:49,0:17:55
2W2ZkYARds4_0,0,1,0:11:53,0:14:53
2W2ZkYARds4_1,0,0,0:44:50,0:44:53
